Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",1,0.03,4.7%,95.3%,16,2,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.82,17.55,5298.63,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",2,0.03,7.0%,93.0%,16,1,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.82,17.55,5298.63,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",3,0.03,7.1%,92.9%,16,2,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.82,17.55,5298.63,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",4,0.03,4.8%,95.2%,16,1,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.82,17.55,5298.63,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",5,0.03,7.0%,93.0%,16,2,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.82,17.55,5298.63,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",6,0.03,7.3%,92.7%,16,1,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.82,17.55,5298.63,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",7,0.03,4.7%,95.3%,16,2,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.81,17.56,5298.63,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",8,0.03,12.8%,87.2%,16,5,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.81,17.56,5298.63,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",9,0.03,11.3%,88.7%,16,4,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.81,17.56,5298.63,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",10,0.03,7.1%,92.9%,16,3,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.56,17.56,5298.88,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",11,0.03,4.8%,95.2%,16,2,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.56,17.56,5298.88,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",12,0.03,7.0%,93.0%,16,2,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.56,17.56,5298.88,0.21%,35.07%,64.72%,43
2026-06-01 20:08:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_NNonly_m2,"20,769",13,0.03,4.9%,95.1%,16,1,15.58,1.96,0.85,12.77,5.46%,12.58%,81.96%,8188.0,2871.56,17.56,5298.88,0.21%,35.07%,64.72%,43
