Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",1,0.03,8.9%,91.1%,16,2,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2864.88,17.87,5305.25,0.22%,34.99%,64.79%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",2,0.03,4.8%,95.2%,16,2,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2864.87,17.88,5305.25,0.22%,34.99%,64.79%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",3,0.03,9.1%,90.9%,16,3,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2864.87,17.88,5305.25,0.22%,34.99%,64.79%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",4,0.03,6.7%,93.3%,16,3,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2864.87,17.88,5305.25,0.22%,34.99%,64.79%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",5,0.03,6.8%,93.2%,16,3,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2864.87,17.88,5305.25,0.22%,34.99%,64.79%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",6,0.03,7.0%,93.0%,16,1,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2864.87,17.88,5305.25,0.22%,34.99%,64.79%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",7,0.03,7.0%,93.0%,16,2,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2864.87,17.88,5305.25,0.22%,34.99%,64.79%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",8,0.03,10.0%,90.0%,16,2,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2869.82,17.88,5300.3,0.22%,35.05%,64.73%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",9,0.03,6.8%,93.2%,16,2,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2876.32,17.88,5293.8,0.22%,35.13%,64.65%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",10,0.03,4.8%,95.2%,16,1,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2877.94,17.88,5292.18,0.22%,35.15%,64.63%,44
2026-06-01 18:50:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_NNonly_m4,"20,769",11,0.03,7.0%,93.0%,16,2,15.58,1.93,0.81,12.84,5.2%,12.39%,82.41%,8188.0,2877.94,17.88,5292.18,0.22%,35.15%,64.63%,44
