Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 01:51:41,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",1,0.03,6.8%,93.2%,16,1,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2813.49,17.79,5356.72,0.22%,34.36%,65.42%,43
2026-06-01 01:51:41,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",2,0.03,4.8%,95.2%,16,2,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2813.49,17.79,5356.72,0.22%,34.36%,65.42%,43
2026-06-01 01:51:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",3,0.03,4.8%,95.2%,16,2,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2813.49,17.79,5356.72,0.22%,34.36%,65.42%,43
2026-06-01 01:51:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",4,0.03,8.9%,91.1%,16,3,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2813.49,17.79,5356.72,0.22%,34.36%,65.42%,43
2026-06-01 01:51:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",5,0.03,14.0%,86.0%,16,5,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2813.49,17.79,5356.72,0.22%,34.36%,65.42%,43
2026-06-01 01:51:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",6,0.03,6.5%,93.5%,16,2,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2813.49,17.79,5356.72,0.22%,34.36%,65.42%,43
2026-06-01 01:51:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",7,0.03,4.4%,95.6%,16,1,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2813.49,17.79,5356.72,0.22%,34.36%,65.42%,43
2026-06-01 01:51:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",8,0.03,9.3%,90.7%,16,5,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2837.43,17.79,5332.78,0.22%,34.65%,65.13%,43
2026-06-01 01:51:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",9,0.03,6.7%,93.3%,16,2,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2839.25,17.79,5330.96,0.22%,34.68%,65.1%,43
2026-06-01 01:51:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_NNonly,"23,091",10,0.03,7.0%,93.0%,16,2,15.58,1.9,0.83,12.85,5.33%,12.2%,82.47%,8188.0,2839.25,17.79,5330.96,0.22%,34.68%,65.1%,43
