Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 11:25:23,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",1,11.37,52.8%,47.2%,16,16,15.58,2.01,1.02,12.55,6.55%,12.9%,80.55%,8188.0,2826.27,29.05,5332.68,0.35%,34.52%,65.13%,46
2026-06-01 11:25:35,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",2,10.81,54.3%,45.7%,16,16,15.58,2.0,1.03,12.55,6.61%,12.84%,80.55%,8188.0,2825.7,29.05,5333.25,0.35%,34.51%,65.14%,47
2026-06-01 11:25:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",3,11.01,54.3%,45.7%,16,16,15.58,2.01,1.03,12.54,6.61%,12.9%,80.49%,8188.0,2825.46,29.06,5333.48,0.35%,34.51%,65.14%,46
2026-06-01 11:26:00,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",4,11.01,54.5%,45.5%,16,16,15.58,2.01,1.03,12.54,6.61%,12.9%,80.49%,8188.0,2825.21,29.06,5333.73,0.35%,34.5%,65.15%,46
2026-06-01 11:26:12,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",5,11.23,53.4%,46.6%,16,16,15.58,2.01,1.03,12.54,6.61%,12.9%,80.49%,8188.0,2825.07,29.06,5333.87,0.35%,34.5%,65.15%,46
2026-06-01 11:26:25,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",6,11.04,54.4%,45.6%,16,16,15.58,2.01,1.03,12.54,6.61%,12.9%,80.49%,8188.0,2825.69,29.06,5333.25,0.35%,34.51%,65.14%,46
2026-06-01 11:26:37,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",7,11.0,53.9%,46.1%,16,16,15.58,2.01,1.03,12.54,6.61%,12.9%,80.49%,8188.0,2825.69,29.06,5333.25,0.35%,34.51%,65.14%,46
2026-06-01 11:26:49,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",8,10.91,53.8%,46.2%,16,16,15.58,2.01,1.03,12.54,6.61%,12.9%,80.49%,8188.0,2825.45,29.07,5333.48,0.36%,34.51%,65.13%,46
2026-06-01 11:27:02,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",9,11.08,53.8%,46.2%,16,16,15.58,2.01,1.03,12.54,6.61%,12.9%,80.49%,8188.0,2822.68,29.07,5336.25,0.36%,34.47%,65.17%,46
2026-06-01 11:27:14,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_PEDS_m0,"765,774",10,10.94,53.9%,46.1%,16,16,15.58,2.01,1.03,12.54,6.61%,12.9%,80.49%,8188.0,2821.11,29.07,5337.82,0.36%,34.45%,65.19%,47
