Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",1,0.03,7.0%,93.0%,16,2,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2612.75,17.77,5557.48,0.22%,31.91%,67.87%,44
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",2,0.03,7.0%,93.0%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2612.75,17.77,5557.48,0.22%,31.91%,67.87%,44
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",3,0.03,7.1%,92.9%,16,2,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2612.75,17.77,5557.48,0.22%,31.91%,67.87%,44
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",4,0.03,7.1%,92.9%,16,2,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2612.75,17.77,5557.48,0.22%,31.91%,67.87%,44
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",5,0.03,4.9%,95.1%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2612.75,17.77,5557.48,0.22%,31.91%,67.87%,44
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",6,0.03,7.1%,92.9%,16,2,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2612.75,17.77,5557.48,0.22%,31.91%,67.87%,44
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",7,0.03,7.1%,92.9%,16,2,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2612.74,17.78,5557.48,0.22%,31.91%,67.87%,44
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",8,0.03,6.7%,93.3%,16,2,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2612.74,17.78,5557.48,0.22%,31.91%,67.87%,44
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",9,0.03,8.5%,91.5%,16,4,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2624.86,17.78,5545.36,0.22%,32.06%,67.72%,44
2026-06-01 20:47:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_NNonly_m1,"23,091",10,0.03,7.0%,93.0%,16,2,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2624.86,17.78,5545.36,0.22%,32.06%,67.72%,44
