Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 10:53:23,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",1,2.47,7.2%,92.8%,16,0,15.58,2.04,0.78,12.76,5.01%,13.09%,81.9%,8188.0,2776.23,17.23,5394.54,0.21%,33.91%,65.88%,46
2026-06-01 10:53:27,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",2,1.93,7.0%,93.0%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2732.85,17.23,5437.92,0.21%,33.38%,66.41%,46
2026-06-01 10:53:29,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",3,2.05,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2767.97,17.23,5402.8,0.21%,33.81%,65.98%,45
2026-06-01 10:53:31,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",4,1.98,6.4%,93.6%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2781.14,17.23,5389.63,0.21%,33.97%,65.82%,45
2026-06-01 10:53:33,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",5,1.93,6.5%,93.5%,16,2,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2731.97,17.23,5438.8,0.21%,33.37%,66.42%,46
2026-06-01 10:53:35,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",6,1.94,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2768.96,17.23,5401.81,0.21%,33.82%,65.97%,46
2026-06-01 10:53:39,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",7,1.95,6.5%,93.5%,16,2,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2821.16,17.23,5349.61,0.21%,34.45%,65.34%,45
2026-06-01 10:53:41,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",8,2.19,6.4%,93.6%,16,2,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2840.32,17.23,5330.45,0.21%,34.69%,65.1%,45
2026-06-01 10:53:43,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",9,2.06,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2799.82,17.23,5370.95,0.21%,34.19%,65.6%,45
2026-06-01 10:53:45,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",10,2.17,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2845.04,17.23,5325.73,0.21%,34.75%,65.04%,45
2026-06-01 10:53:47,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",11,2.03,7.1%,92.9%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2868.22,17.23,5302.55,0.21%,35.03%,64.76%,46
2026-06-01 10:53:51,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",12,1.93,6.4%,93.6%,16,2,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2867.11,17.23,5303.66,0.21%,35.02%,64.77%,45
2026-06-01 10:53:53,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",13,2.01,6.4%,93.6%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2790.04,17.23,5380.73,0.21%,34.07%,65.72%,45
2026-06-01 10:53:55,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",14,1.94,6.5%,93.5%,16,2,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2745.54,17.23,5425.23,0.21%,33.53%,66.26%,45
2026-06-01 10:53:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",15,2.03,7.1%,92.9%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2837.86,17.23,5332.91,0.21%,34.66%,65.13%,45
2026-06-01 10:53:59,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",16,1.97,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2829.04,17.23,5341.73,0.21%,34.55%,65.24%,45
2026-06-01 10:54:03,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",17,2.15,6.5%,93.5%,16,1,15.58,2.03,0.8,12.75,5.13%,13.03%,81.84%,8188.0,2777.67,17.23,5393.1,0.21%,33.92%,65.87%,47
2026-06-01 10:54:05,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",18,2.05,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2828.94,17.23,5341.83,0.21%,34.55%,65.24%,46
2026-06-01 10:54:07,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",19,1.98,7.2%,92.8%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2863.31,17.23,5307.46,0.21%,34.97%,64.82%,46
2026-06-01 10:54:09,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",20,2.0,6.4%,93.6%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2863.98,17.23,5306.79,0.21%,34.98%,64.81%,46
2026-06-01 10:54:11,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",21,2.08,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2997.54,17.23,5173.23,0.21%,36.61%,63.18%,47
2026-06-01 10:54:15,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",22,1.92,6.4%,93.6%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,3025.18,17.23,5145.59,0.21%,36.95%,62.84%,47
2026-06-01 10:54:17,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",23,1.95,7.1%,92.9%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,3015.06,17.23,5155.71,0.21%,36.82%,62.97%,46
2026-06-01 10:54:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",24,1.95,6.6%,93.4%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2997.74,17.23,5173.03,0.21%,36.61%,63.18%,46
2026-06-01 10:54:21,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",25,1.92,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2998.62,17.23,5172.15,0.21%,36.62%,63.17%,46
2026-06-01 10:54:23,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",26,2.02,7.2%,92.8%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2995.49,17.23,5175.28,0.21%,36.58%,63.21%,46
2026-06-01 10:54:26,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",27,1.97,7.0%,93.0%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2993.43,17.23,5177.34,0.21%,36.56%,63.23%,46
2026-06-01 10:54:28,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",28,1.97,6.5%,93.5%,16,1,15.58,2.03,0.8,12.75,5.13%,13.03%,81.84%,8188.0,2955.87,17.23,5214.9,0.21%,36.1%,63.69%,46
2026-06-01 10:54:30,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",29,1.95,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,3000.74,17.23,5170.03,0.21%,36.65%,63.14%,46
2026-06-01 10:54:32,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",30,1.97,6.4%,93.6%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2994.0,17.23,5176.77,0.21%,36.57%,63.22%,47
2026-06-01 10:54:34,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",31,1.96,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,3017.78,17.23,5152.99,0.21%,36.86%,62.93%,47
2026-06-01 10:54:38,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",32,1.97,7.0%,93.0%,16,1,15.58,2.03,0.8,12.75,5.13%,13.03%,81.84%,8188.0,3014.34,17.23,5156.43,0.21%,36.81%,62.98%,46
2026-06-01 10:54:40,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",33,1.99,6.6%,93.4%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2997.77,17.23,5173.0,0.21%,36.61%,63.18%,46
2026-06-01 10:54:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",34,1.97,6.5%,93.5%,16,1,15.58,2.04,0.8,12.74,5.13%,13.09%,81.78%,8188.0,2996.21,17.23,5174.56,0.21%,36.59%,63.2%,46
2026-06-01 10:54:44,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS,"20,753",35,1.96,6.5%,93.5%,16,1,15.58,2.03,0.8,12.75,5.13%,13.03%,81.84%,8188.0,2992.38,17.23,5178.39,0.21%,36.55%,63.24%,46
