Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 18:42:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",1,2.03,9.1%,90.9%,16,2,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2880.63,17.87,5289.5,0.22%,35.18%,64.6%,43
2026-06-01 18:42:49,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",2,2.01,6.7%,93.3%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2918.7,17.87,5251.43,0.22%,35.65%,64.13%,43
2026-06-01 18:42:51,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",3,2.0,6.5%,93.5%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2921.33,17.87,5248.8,0.22%,35.68%,64.1%,43
2026-06-01 18:42:53,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",4,2.0,6.5%,93.5%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2909.94,17.87,5260.19,0.22%,35.54%,64.24%,43
2026-06-01 18:42:55,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",5,1.99,6.4%,93.6%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2905.2,17.87,5264.93,0.22%,35.48%,64.3%,43
2026-06-01 18:42:58,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",6,2.04,7.1%,92.9%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2905.38,17.87,5264.75,0.22%,35.48%,64.3%,43
2026-06-01 18:43:01,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",7,1.99,6.5%,93.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2913.69,17.88,5256.43,0.22%,35.58%,64.2%,43
2026-06-01 18:43:03,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",8,1.98,6.4%,93.6%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2895.25,17.88,5274.87,0.22%,35.36%,64.42%,43
2026-06-01 18:43:05,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",9,2.02,6.7%,93.3%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2987.82,17.88,5182.3,0.22%,36.49%,63.29%,44
2026-06-01 18:43:07,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",10,2.11,7.5%,92.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,3026.69,17.88,5143.43,0.22%,36.96%,62.82%,44
2026-06-01 18:43:09,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",11,2.01,6.6%,93.4%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,3022.38,17.88,5147.74,0.22%,36.91%,62.87%,43
2026-06-01 18:43:13,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",12,2.01,6.8%,93.2%,16,2,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2864.93,17.88,5305.19,0.22%,34.99%,64.79%,43
2026-06-01 18:43:15,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",13,2.0,6.7%,93.3%,16,2,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2846.5,17.88,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:17,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",14,2.0,7.1%,92.9%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2846.5,17.88,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",15,1.96,7.5%,92.5%,16,3,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.5,17.88,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:21,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",16,1.93,6.8%,93.2%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.5,17.88,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:25,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",17,1.94,6.7%,93.3%,16,2,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:27,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",18,1.95,7.0%,93.0%,16,2,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:29,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",19,1.95,7.0%,93.0%,16,2,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:31,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",20,1.92,6.6%,93.4%,16,2,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:33,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",21,1.93,6.6%,93.4%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2849.73,17.89,5320.38,0.22%,34.8%,64.98%,43
2026-06-01 18:43:36,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",22,1.94,6.6%,93.4%,16,2,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2836.55,17.89,5333.56,0.22%,34.64%,65.14%,43
2026-06-01 18:43:38,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",23,1.96,7.4%,92.6%,16,3,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:40,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",24,1.92,6.4%,93.6%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",25,1.93,6.6%,93.4%,16,2,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:44,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",26,1.93,6.5%,93.5%,16,2,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",27,1.96,6.8%,93.2%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:50,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",28,1.93,6.8%,93.2%,16,2,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:51,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",29,1.9,6.4%,93.6%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:53,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",30,1.94,6.6%,93.4%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:55,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",31,1.93,6.8%,93.2%,16,2,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2846.49,17.89,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:43:59,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",32,1.92,6.7%,93.3%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2846.48,17.9,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:44:01,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",33,1.92,6.5%,93.5%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2846.48,17.9,5323.62,0.22%,34.76%,65.02%,43
2026-06-01 18:44:03,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",34,1.92,6.8%,93.2%,16,2,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2836.54,17.9,5333.56,0.22%,34.64%,65.14%,43
2026-06-01 18:44:05,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",35,1.92,6.5%,93.5%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2839.41,17.9,5330.69,0.22%,34.68%,65.1%,43
2026-06-01 18:44:07,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",36,1.94,7.2%,92.8%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2854.98,17.9,5315.12,0.22%,34.87%,64.91%,43
2026-06-01 18:44:10,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",37,1.92,6.6%,93.4%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2848.98,17.9,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:12,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",38,1.91,6.4%,93.6%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2848.98,17.9,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:14,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",39,1.92,6.4%,93.6%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2848.98,17.9,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:16,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",40,1.97,6.6%,93.4%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2848.98,17.9,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:18,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",41,1.93,7.3%,92.7%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2848.98,17.9,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:22,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",42,1.92,6.7%,93.3%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2848.97,17.91,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:24,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",43,1.94,6.5%,93.5%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2848.97,17.91,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:26,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",44,1.91,6.6%,93.4%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2848.97,17.91,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:28,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",45,1.94,7.2%,92.8%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2848.97,17.91,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:30,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",46,1.92,6.5%,93.5%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2848.97,17.91,5321.12,0.22%,34.79%,64.99%,43
2026-06-01 18:44:33,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",47,1.9,6.5%,93.5%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2852.21,17.91,5317.88,0.22%,34.83%,64.95%,43
2026-06-01 18:44:35,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",48,1.91,6.9%,93.1%,16,2,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2850.28,17.91,5319.81,0.22%,34.81%,64.97%,43
2026-06-01 18:44:37,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",49,2.03,7.3%,92.7%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2920.1,17.91,5249.99,0.22%,35.66%,64.12%,43
2026-06-01 18:44:39,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",50,1.97,6.9%,93.1%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2910.47,17.91,5259.62,0.22%,35.55%,64.23%,43
2026-06-01 18:44:41,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",51,1.96,6.7%,93.3%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2902.59,17.91,5267.5,0.22%,35.45%,64.33%,43
2026-06-01 18:44:45,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",52,1.91,6.8%,93.2%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2898.09,17.91,5272.0,0.22%,35.39%,64.39%,43
2026-06-01 18:44:47,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",53,1.95,7.0%,93.0%,16,2,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2888.9,17.91,5281.19,0.22%,35.28%,64.5%,43
2026-06-01 18:44:49,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",54,1.96,6.8%,93.2%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2892.35,17.91,5277.74,0.22%,35.32%,64.46%,43
2026-06-01 18:44:51,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",55,1.96,6.8%,93.2%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2897.03,17.91,5273.06,0.22%,35.38%,64.4%,43
2026-06-01 18:44:53,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",56,1.96,6.7%,93.3%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2894.6,17.91,5275.49,0.22%,35.35%,64.43%,43
2026-06-01 18:44:56,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",57,1.94,6.4%,93.6%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2904.2,17.92,5265.88,0.22%,35.47%,64.31%,44
2026-06-01 18:44:58,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",58,1.99,7.3%,92.7%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2904.28,17.92,5265.8,0.22%,35.47%,64.31%,44
2026-06-01 18:45:00,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",59,1.95,6.6%,93.4%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2906.28,17.92,5263.8,0.22%,35.49%,64.29%,44
2026-06-01 18:45:02,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",60,1.97,6.6%,93.4%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2904.78,17.92,5265.3,0.22%,35.48%,64.3%,43
2026-06-01 18:45:04,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",61,1.96,6.7%,93.3%,16,2,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2883.64,17.92,5286.44,0.22%,35.22%,64.56%,43
2026-06-01 18:45:08,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",62,2.0,7.2%,92.8%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2908.9,17.92,5261.18,0.22%,35.53%,64.25%,43
2026-06-01 18:45:10,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",63,1.91,6.6%,93.4%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2903.58,17.92,5266.5,0.22%,35.46%,64.32%,43
2026-06-01 18:45:12,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",64,1.9,6.6%,93.4%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2918.78,17.92,5251.3,0.22%,35.65%,64.13%,43
2026-06-01 18:45:14,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",65,1.92,6.6%,93.4%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2917.28,17.92,5252.8,0.22%,35.63%,64.15%,43
2026-06-01 18:45:16,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",66,1.92,6.6%,93.4%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2906.33,17.92,5263.75,0.22%,35.49%,64.29%,45
2026-06-01 18:45:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",67,1.94,7.2%,92.8%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2886.4,17.92,5283.68,0.22%,35.25%,64.53%,44
2026-06-01 18:45:21,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",68,1.93,6.3%,93.7%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2880.52,17.92,5289.56,0.22%,35.18%,64.6%,44
2026-06-01 18:45:23,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",69,1.95,6.7%,93.3%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2892.78,17.92,5277.3,0.22%,35.33%,64.45%,44
2026-06-01 18:45:25,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",70,1.93,6.7%,93.3%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2886.08,17.92,5284.0,0.22%,35.25%,64.53%,44
2026-06-01 18:45:27,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",71,1.95,7.0%,93.0%,16,2,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2886.53,17.92,5283.55,0.22%,35.25%,64.53%,44
2026-06-01 18:45:31,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",72,1.97,6.5%,93.5%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2927.01,17.93,5243.06,0.22%,35.75%,64.03%,44
2026-06-01 18:45:33,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",73,1.92,6.6%,93.4%,16,1,15.58,1.93,0.79,12.86,5.07%,12.39%,82.54%,8188.0,2902.07,17.93,5268.0,0.22%,35.44%,64.34%,44
2026-06-01 18:45:35,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m4,"20,753",74,1.93,6.7%,93.3%,16,1,15.58,1.92,0.79,12.87,5.07%,12.32%,82.61%,8188.0,2854.07,17.93,5316.0,0.22%,34.86%,64.92%,44
