Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 19:14:04,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",1,2.01,7.6%,92.4%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2878.45,18.09,5291.46,0.22%,35.15%,64.63%,45
2026-06-01 19:14:08,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",2,2.0,6.5%,93.5%,16,2,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2861.45,18.09,5308.46,0.22%,34.95%,64.83%,45
2026-06-01 19:14:10,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",3,1.94,7.1%,92.9%,16,2,15.58,1.92,0.84,12.82,5.39%,12.32%,82.29%,8188.0,2861.45,18.09,5308.46,0.22%,34.95%,64.83%,45
2026-06-01 19:14:12,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",4,1.96,6.8%,93.2%,16,2,15.58,1.92,0.84,12.82,5.39%,12.32%,82.29%,8188.0,2861.45,18.09,5308.46,0.22%,34.95%,64.83%,45
2026-06-01 19:14:14,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",5,1.93,6.4%,93.6%,16,1,15.58,1.92,0.84,12.82,5.39%,12.32%,82.29%,8188.0,2861.45,18.09,5308.46,0.22%,34.95%,64.83%,45
2026-06-01 19:14:16,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",6,1.94,6.6%,93.4%,16,1,15.58,1.92,0.84,12.82,5.39%,12.32%,82.29%,8188.0,2861.45,18.09,5308.46,0.22%,34.95%,64.83%,45
2026-06-01 19:14:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",7,1.98,7.4%,92.6%,16,2,15.58,1.92,0.84,12.82,5.39%,12.32%,82.29%,8188.0,2851.5,18.1,5318.4,0.22%,34.83%,64.95%,44
2026-06-01 19:14:21,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",8,1.97,7.0%,93.0%,16,2,15.58,1.92,0.84,12.82,5.39%,12.32%,82.29%,8188.0,2854.13,18.1,5315.77,0.22%,34.86%,64.92%,44
2026-06-01 19:14:23,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",9,2.0,6.4%,93.6%,16,1,15.58,1.92,0.84,12.82,5.39%,12.32%,82.29%,8188.0,2850.35,18.1,5319.55,0.22%,34.81%,64.97%,45
2026-06-01 19:14:25,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS_m3,"23,066",10,1.94,6.6%,93.4%,16,1,15.58,1.92,0.84,12.82,5.39%,12.32%,82.29%,8188.0,2853.81,18.1,5316.09,0.22%,34.85%,64.93%,45
