Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 01:51:51,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",1,2.04,11.6%,88.4%,16,10,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2864.81,17.23,5305.96,0.21%,34.99%,64.8%,43
2026-06-01 01:51:55,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",2,1.94,6.4%,93.6%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:51:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",3,1.94,6.6%,93.4%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:51:59,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",4,1.96,7.1%,92.9%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:01,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",5,1.95,6.5%,93.5%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:03,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",6,1.94,6.4%,93.6%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:06,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",7,1.93,6.6%,93.4%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:08,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",8,1.96,7.0%,93.0%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:10,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",9,1.94,6.7%,93.3%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:12,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",10,1.93,6.4%,93.6%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:14,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",11,1.94,6.5%,93.5%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:18,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",12,1.98,7.6%,92.4%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:20,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",13,1.95,6.7%,93.3%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2832.23,17.23,5338.54,0.21%,34.59%,65.2%,43
2026-06-01 01:52:22,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",14,1.95,6.5%,93.5%,16,1,15.58,1.9,0.84,12.84,5.39%,12.2%,82.41%,8188.0,2831.17,17.23,5339.6,0.21%,34.58%,65.21%,43
2026-06-01 01:52:24,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",15,1.99,6.4%,93.6%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2831.17,17.23,5339.6,0.21%,34.58%,65.21%,43
2026-06-01 01:52:26,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",16,1.94,6.4%,93.6%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2831.17,17.23,5339.6,0.21%,34.58%,65.21%,43
2026-06-01 01:52:30,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher16_PEDS,"20,753",17,1.95,6.6%,93.4%,16,1,15.58,1.91,0.84,12.83,5.39%,12.26%,82.35%,8188.0,2831.17,17.23,5339.6,0.21%,34.58%,65.21%,43
