Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 11:01:17,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",1,2.08,12.0%,88.0%,16,8,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2953.37,17.61,5217.02,0.22%,36.07%,63.71%,48
2026-06-01 11:01:21,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",2,1.95,6.4%,93.6%,16,1,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2925.05,17.61,5245.34,0.22%,35.72%,64.06%,48
2026-06-01 11:01:23,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",3,1.98,7.0%,93.0%,16,1,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2924.05,17.61,5246.34,0.22%,35.71%,64.07%,48
2026-06-01 11:01:25,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",4,1.96,6.6%,93.4%,16,1,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2924.05,17.61,5246.34,0.22%,35.71%,64.07%,48
2026-06-01 11:01:27,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",5,1.97,6.9%,93.1%,16,1,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2924.05,17.61,5246.34,0.22%,35.71%,64.07%,48
2026-06-01 11:01:29,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",6,1.96,6.5%,93.5%,16,2,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2924.05,17.61,5246.34,0.22%,35.71%,64.07%,48
2026-06-01 11:01:33,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",7,2.01,6.4%,93.6%,16,1,15.58,2.03,0.84,12.71,5.39%,13.03%,81.58%,8188.0,2924.05,17.61,5246.34,0.22%,35.71%,64.07%,48
2026-06-01 11:01:35,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",8,1.99,6.5%,93.5%,16,1,15.58,2.03,0.84,12.71,5.39%,13.03%,81.58%,8188.0,2924.05,17.61,5246.34,0.22%,35.71%,64.07%,48
2026-06-01 11:01:37,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",9,2.01,6.8%,93.2%,16,1,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2924.05,17.61,5246.34,0.22%,35.71%,64.07%,48
2026-06-01 11:01:39,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",10,1.97,6.5%,93.5%,16,1,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2924.18,17.61,5246.21,0.22%,35.71%,64.07%,48
2026-06-01 11:01:41,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",11,1.95,6.4%,93.6%,16,1,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2924.05,17.61,5246.34,0.22%,35.71%,64.07%,48
2026-06-01 11:01:44,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",12,1.94,6.4%,93.6%,16,1,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2922.71,17.61,5247.68,0.22%,35.7%,64.08%,48
2026-06-01 11:01:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier25_PEDS,"23,066",13,1.98,6.8%,93.2%,16,1,15.58,2.02,0.84,12.72,5.39%,12.97%,81.64%,8188.0,2922.71,17.61,5247.68,0.22%,35.7%,64.08%,48
