Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 18:19:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",1,2.01,7.7%,92.3%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2865.2,17.39,5305.41,0.21%,34.99%,64.8%,44
2026-06-01 18:19:49,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",2,1.95,6.5%,93.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2844.52,17.39,5326.09,0.21%,34.74%,65.05%,44
2026-06-01 18:19:51,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",3,1.96,6.5%,93.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2844.52,17.39,5326.09,0.21%,34.74%,65.05%,44
2026-06-01 18:19:53,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",4,1.92,6.4%,93.6%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2834.89,17.39,5335.72,0.21%,34.62%,65.17%,44
2026-06-01 18:19:55,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",5,1.93,6.5%,93.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2834.89,17.39,5335.72,0.21%,34.62%,65.17%,44
2026-06-01 18:19:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",6,1.98,7.0%,93.0%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2844.02,17.39,5326.59,0.21%,34.73%,65.06%,43
2026-06-01 18:20:01,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",7,1.91,6.5%,93.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2844.01,17.4,5326.59,0.21%,34.73%,65.06%,43
2026-06-01 18:20:03,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",8,1.92,6.3%,93.7%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2844.01,17.4,5326.59,0.21%,34.73%,65.06%,43
2026-06-01 18:20:05,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",9,1.92,6.4%,93.6%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2844.01,17.4,5326.59,0.21%,34.73%,65.06%,43
2026-06-01 18:20:07,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",10,1.94,7.0%,93.0%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2844.01,17.4,5326.59,0.21%,34.73%,65.06%,43
2026-06-01 18:20:08,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",11,1.91,6.7%,93.3%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2844.01,17.4,5326.59,0.21%,34.73%,65.06%,43
2026-06-01 18:20:12,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",12,1.93,6.5%,93.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.63,17.4,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:14,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",13,1.94,6.5%,93.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.63,17.4,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:16,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",14,1.97,7.1%,92.9%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.63,17.4,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:18,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",15,1.93,6.4%,93.6%,16,1,15.58,1.9,0.79,12.89,5.07%,12.2%,82.73%,8188.0,2842.63,17.4,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:20,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",16,1.92,7.1%,92.9%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.63,17.4,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:24,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",17,1.93,6.4%,93.6%,16,2,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2832.68,17.41,5337.91,0.21%,34.6%,65.19%,43
2026-06-01 18:20:25,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",18,1.92,6.5%,93.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2832.68,17.41,5337.91,0.21%,34.6%,65.19%,43
2026-06-01 18:20:27,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",19,1.94,7.0%,93.0%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:29,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",20,1.91,6.5%,93.5%,16,2,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:31,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",21,1.91,6.6%,93.4%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:35,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",22,1.93,6.6%,93.4%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:37,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",23,2.01,7.0%,93.0%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:39,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",24,1.93,6.6%,93.4%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:41,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",25,1.92,6.4%,93.6%,16,2,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:43,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",26,1.91,6.6%,93.4%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",27,1.94,7.1%,92.9%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
2026-06-01 18:20:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fourier16_PEDS_m1,"20,753",28,1.95,6.5%,93.5%,16,1,15.58,1.91,0.79,12.88,5.07%,12.26%,82.67%,8188.0,2842.62,17.41,5327.97,0.21%,34.72%,65.07%,43
