Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 20:58:18,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",1,0.11,15.8%,84.2%,16,15,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2640.64,23.06,5524.3,0.28%,32.25%,67.47%,44
2026-06-01 20:58:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",2,0.07,19.4%,80.6%,16,6,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2640.64,23.06,5524.3,0.28%,32.25%,67.47%,44
2026-06-01 20:58:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",3,0.09,6.8%,93.2%,16,3,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2655.27,23.06,5509.67,0.28%,32.43%,67.29%,44
2026-06-01 20:58:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",4,0.05,6.1%,93.9%,16,2,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2655.26,23.07,5509.67,0.28%,32.43%,67.29%,44
2026-06-01 20:58:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",5,0.05,6.3%,93.7%,16,2,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2655.26,23.07,5509.67,0.28%,32.43%,67.29%,44
2026-06-01 20:58:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",6,0.05,6.2%,93.8%,16,2,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2655.26,23.07,5509.67,0.28%,32.43%,67.29%,44
2026-06-01 20:58:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",7,0.05,16.5%,83.5%,16,8,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2655.26,23.07,5509.67,0.28%,32.43%,67.29%,44
2026-06-01 20:58:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",8,0.05,14.0%,86.0%,16,9,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2655.26,23.07,5509.67,0.28%,32.43%,67.29%,44
2026-06-01 20:58:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",9,0.05,7.6%,92.4%,16,3,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2655.25,23.08,5509.67,0.28%,32.43%,67.29%,46
2026-06-01 20:58:19,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",10,0.05,6.5%,93.5%,16,2,15.58,1.94,1.02,12.62,6.55%,12.45%,81.0%,8188.0,2655.25,23.08,5509.67,0.28%,32.43%,67.29%,46
