Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 11:27:15,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",1,0.07,17.9%,82.1%,16,15,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.12,23.06,5337.82,0.28%,34.53%,65.19%,47
2026-06-01 11:27:15,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",2,0.05,17.4%,82.6%,16,4,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.12,23.06,5337.82,0.28%,34.53%,65.19%,47
2026-06-01 11:27:15,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",3,0.07,14.3%,85.7%,16,4,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.12,23.06,5337.82,0.28%,34.53%,65.19%,47
2026-06-01 11:27:15,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",4,0.08,6.7%,93.3%,16,2,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.11,23.07,5337.82,0.28%,34.53%,65.19%,47
2026-06-01 11:27:15,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",5,0.05,6.3%,93.7%,16,2,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.11,23.07,5337.82,0.28%,34.53%,65.19%,47
2026-06-01 11:27:16,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",6,0.05,6.3%,93.7%,16,2,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.11,23.07,5337.82,0.28%,34.53%,65.19%,47
2026-06-01 11:27:16,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",7,0.05,5.1%,94.9%,16,2,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.11,23.07,5337.82,0.28%,34.53%,65.19%,47
2026-06-01 11:27:16,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",8,0.05,6.4%,93.6%,16,2,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.11,23.07,5337.82,0.28%,34.53%,65.19%,47
2026-06-01 11:27:16,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",9,0.05,7.4%,92.6%,16,2,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.1,23.08,5337.82,0.28%,34.53%,65.19%,47
2026-06-01 11:27:16,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Maxwell10_NNonly_m0,"355,379",10,0.05,7.4%,92.6%,16,2,15.58,2.0,1.04,12.54,6.68%,12.84%,80.48%,8188.0,2827.1,23.08,5337.82,0.28%,34.53%,65.19%,47
