Timestamp,SO,GPU_Nome,Modelo_IA,Total_Parametros,Época,Tempo_Treino_(s),Uso_CPU_Geral,CPU_Livre,CPU_Nucleos_Totais,CPU_Nucleos_Ativos,RAM_Total_(GB),RAM_SO_(GB),RAM_IA_(GB),RAM_Livre_(GB),RAM_P_IA,RAM_P_SO,RAM_P_Livre,VRAM_Total_(MB),VRAM_SO_(MB),VRAM_IA_(MB),VRAM_Livre_(MB),GPU_P_IA,GPU_P_SO,GPU_P_Livre,Temp_GPU_(°C)
2026-06-01 20:32:27,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",1,2.12,9.5%,90.5%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2624.24,18.09,5545.67,0.22%,32.05%,67.73%,43
2026-06-01 20:32:31,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",2,1.91,6.4%,93.6%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.05,18.09,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:32,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",3,1.94,7.2%,92.8%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.05,18.09,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:34,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",4,1.94,6.5%,93.5%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.05,18.09,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:36,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",5,1.93,6.5%,93.5%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.05,18.09,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:38,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",6,1.95,6.4%,93.6%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.05,18.09,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:42,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",7,2.0,6.9%,93.1%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.04,18.1,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:44,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",8,1.96,6.4%,93.6%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.04,18.1,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:46,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",9,1.96,6.5%,93.5%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.04,18.1,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:48,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",10,1.92,6.4%,93.6%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.04,18.1,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:50,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",11,1.94,6.4%,93.6%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.04,18.1,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:54,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",12,1.96,6.9%,93.1%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2611.04,18.1,5558.86,0.22%,31.89%,67.89%,43
2026-06-01 20:32:56,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",13,1.92,6.4%,93.6%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2601.1,18.1,5568.8,0.22%,31.77%,68.01%,43
2026-06-01 20:32:57,Linux 6.6.87.2-microsoft-standard-WSL2,NVIDIA GeForce RTX 4060,Fisher25_PEDS_m3,"23,066",14,1.92,6.4%,93.6%,16,1,15.58,1.97,0.84,12.77,5.39%,12.64%,81.97%,8188.0,2601.1,18.1,5568.8,0.22%,31.77%,68.01%,43
